REF,AAA-System,AAAAlloys,AAAAAAProcessing Condition,PHASE,Phase,H    ev/atom,Hf  kJ/mol,Hmix,Smix/R,Delta,HV,Modulus (GPa),yield(MPa),compressive stregth,Ε(%),Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Ga,Gd,Ge,Hf,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Pr,Rh,Ru,Sc,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,W,Y,Yb,Zn,Zr
80,Al-Cr-Fe-Mn-Ni,Al0.5CrFe1.5MnNi0.5,AC+700/20h/FC,SS+IM,2BCC+B2+IM,-0.149,-14.38,-7.2593,-1.522955068,5.163252279,810,,,,,0,0.111111111,0,0,0,0,,,0,0.222222222,0,0,,0.333333333,,0,0,0,,0,0,0,0.222222222,0,0,0,0.111111111,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
80,Al-Cr-Fe-Mn-Ni,Al0.3CrFe1.5MnNi0.5,AC+700/20h/FC,SS+IM,BCC+FCC+��,-0.107,-10.32,-5.5057,-1.481770318,4.702748665,800,,,,,0,0.069767442,0,0,0,0,,,0,0.23255814,0,0,,0.348837209,,0,0,0,,0,0,0,0.23255814,0,0,0,0.11627907,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
88,Al-Cu-Fe-Ni-Ti,AlCuFeNiTi,AC+700/30min,SS,2FCC,-0.448,-43.23,-17.6,-1.609437912,7.162214461,544,,836,1569,13.5,0,0.2,0,0,0,0,,,0,0,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
88,Al-Cu-Fe-Ni-Ti,Al1.125CuFe0.75NiTi1.125 ,AC+700/30min,SS,2FCC,-0.469,-45.25,-19.955,-1.599587857,7.168103603,575,,989,1490,8.5,0,0.225,0,0,0,0,,,0,0,0.2,0,,0.15,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.225,0,0,0,0,,0,0
88,Al-Cu-Ni-Ti,AlCuNiTi,AC+700/30min,SS,FCC,-0.492,-47.47,-23.25,-1.386294361,6.924399486,518,,760,870,0.96,0,0.25,0,0,0,0,,,0,0,0.25,0,,0,,0,0,0,,0,0,0,0,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0.25,0,0,0,0,,0,0
33,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNi,AC+700/5h,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,,,1510,,7.1,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
123,Co-Cr-Fe-Ni-Ti,CoCrFeNiTi0.5,AC+700/6h/FC,SS+IM,FCC+C14+IM+��,-0.208,-20.07,-11.5556,-1.58109375,5.331036033,561.3,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0.111111111,0,0,0,0,,0,0
51,Al-Co-Cr-Fe-Ni,Al0.3CoCrFeNi,AC+700/72h/WQ,SS+IM,FCC+L12,-0.154,-14.86,-7.2688,-1.542613125,3.757552155,,,,,,0,0.069767442,0,0,0,0,,,0.23255814,0.23255814,0,0,,0.23255814,,0,0,0,,0,0,0,0,0,0,0,0.23255814,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
42,Al-Co-Cr-Fe-Ni-Ti,Al0.3CoCrFeNiTi0.1,AC+700h/144/WQ,SS+IM,FCC+B2,-0.187,-18.04,-8.9256,-1.616025075,4.40300198,364,,,,,0,0.068181818,0,0,0,0,,,0.227272727,0.227272727,0,0,,0.227272727,,0,0,0,,0,0,0,0,0,0,0,0.227272727,0,,0,0,0,0,0,0,,0,0,0.022727273,0,0,0,0,,0,0
104,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+800/24h,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,152,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
53,Al-Co-Cr-Fe-Ni,Al0.5CoCrFeNi,AC+800/24h/WQ,SS,2BCC+FCC,-0.207,-19.97,-9.0864,-1.58109375,4.602314541,286,,,,,0,0.111111111,0,0,0,0,,,0.222222222,0.222222222,0,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
105,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+800/24h/WQ,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,158,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
33,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNi,AC+800/5h,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,,,1050,,7.6,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
123,Co-Cr-Fe-Ni-Ti,CoCrFeNiTi0.5,AC+800/6h/FC,SS+IM,FCC+C14+IM+��,-0.208,-20.07,-11.5556,-1.58109375,5.331036033,528.5,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0.111111111,0,0,0,0,,0,0
137,Cr-Hf-Nb-Ti-Zr,CrHfNbTiZr,AC+900/10min,SS+IM,BCC+2Laves,-0.045,-4.34,-4,-1.609437912,8.626538583,458.9,,1328,1884,4.5,0,0,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0.2
137,Hf-Nb-Ti-V-Zr,HfNbTiVZr,AC+900/10min,SS+IM,BCC+V2M,-0.009,-0.87,0.16,-1.609437912,7.067352431,388.5,,1157,1468,39.6,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0.2,0,0,,0,0.2
88,Al-Cu-Fe-Ni-Ti,AlCuFeNiTi,AC+900/30min,SS,2FCC,-0.448,-43.23,-17.6,-1.609437912,7.162214461,449,,697,1247,4.3,0,0.2,0,0,0,0,,,0,0,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
88,Al-Cu-Fe-Ni-Ti,Al1.125CuFe0.75NiTi1.125 ,AC+900/30min,SS,2FCC,-0.469,-45.25,-19.955,-1.599587857,7.168103603,370,,737,1335,8.8,0,0.225,0,0,0,0,,,0,0,0.2,0,,0.15,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.225,0,0,0,0,,0,0
88,Al-Cu-Ni-Ti,AlCuNiTi,AC+900/30min,SS,FCC,-0.492,-47.47,-23.25,-1.386294361,6.924399486,416,,1103,1263,1.2,0,0.25,0,0,0,0,,,0,0,0.25,0,,0,,0,0,0,,0,0,0,0,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0.25,0,0,0,0,,0,0
33,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNi,AC+900/5h,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,,,935,,10.2,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
51,Al-Co-Cr-Fe-Ni,Al0.3CoCrFeNi,AC+900/72h/WQ,SS+IM,FCC+B2,-0.154,-14.86,-7.2688,-1.542613125,3.757552155,,,,,,0,0.069767442,0,0,0,0,,,0.23255814,0.23255814,0,0,,0.23255814,,0,0,0,,0,0,0,0,0,0,0,0.23255814,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
104,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+950/24h,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,154,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
53,Al-Co-Cr-Fe-Ni,Al0.5CoCrFeNi,AC+950/24h/WQ,SS,2BCC+FCC,-0.207,-19.97,-9.0864,-1.58109375,4.602314541,256,,,,,0,0.111111111,0,0,0,0,,,0.222222222,0.222222222,0,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
105,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+950/24h/WQ,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,146,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
31,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNi,AC+960/50h+FOR/950,SS+IM,BCC+2FCC+��,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,432,,,,,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Fe-Ni-Ti-V-Zr,AlCoCrFeNiTiVZr,AC+A,,,-0.438,-42.26,-26.75,-2.079441542,9.337888365,890,,,,,0,0.125,0,0,0,0,,,0.125,0.125,0,0,,0.125,,0,0,0,,0,0,0,0,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.125
14,Co-Cr-Cu-Fe-Ni-Ti-V-Zr,CoCrCuFeNiTiVZr,AC+A,,,-0.294,-28.37,-16.75,-2.079441542,9.303630824,680,,,,,0,0,0,0,0,0,,,0.125,0.125,0.125,0,,0.125,,0,0,0,,0,0,0,0,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.125
14,Co-Cr-Fe-Mo-Ni-Ti-V-Zr,CoCrFeMoNiTiVZr,AC+A,,,-0.294,-28.37,-18.75,-2.079441542,9.129828528,850,,,,,0,0,0,0,0,0,,,0.125,0.125,0,0,,0.125,,0,0,0,,0,0,0,0,0.125,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.125
14,Al-Co-Fe-Ni-Ti-V-Zr,AlCoFeNiTiVZr,AC+A,,,-0.49,-47.28,-31.4286,-1.945910149,9.413296594,800,,,,,0,0.142857143,0,0,0,0,,,0.142857143,0,0,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.142857143
14,Co-Cu-Fe-Ni-Ti-V-Zr,CoCuFeNiTiVZr,AC+A,,,-0.332,-32.03,-20.1633,-1.945910149,9.547491724,620,,,,,0,0,0,0,0,0,,,0.142857143,0,0.142857143,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.142857143
14,Co-Fe-Mo-Ni-Ti-V-Zr,CoFeMoNiTiVZr,AC+A,,,-0.332,-32.03,-21.7959,-1.945910149,9.263997088,790,,,,,0,0,0,0,0,0,,,0.142857143,0,0,0,,0.142857143,,0,0,0,,0,0,0,0,0.142857143,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.142857143
14,Al-Fe-Ni-Ti-V-Zr,AlFeNiTiVZr,AC+A,,,-0.474,-45.73,-31.3333,-1.791759469,9.354085274,790,,,,,0,0.166666667,0,0,0,0,,,0,0,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0.166666667,0,0,,0,0.166666667
14,Cu-Fe-Ni-Ti-V-Zr,CuFeNiTiVZr,AC+A,,,-0.317,-30.59,-18.7778,-1.791759469,9.754749849,600,,,,,0,0,0,0,0,0,,,0,0,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0.166666667,0,0,,0,0.166666667
14,Fe-Mo-Ni-Ti-V-Zr,FeMoNiTiVZr,AC+A,,,-0.342,-33,-19.7778,-1.791759469,9.302576953,760,,,,,0,0,0,0,0,0,,,0,0,0,0,,0.166666667,,0,0,0,,0,0,0,0,0.166666667,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0.166666667,0,0,,0,0.166666667
22,Al-Co-Cr-Cu-Fe-Ni,Al0.5CoCrCuFeNi,AC+A,SS,2FCC,-0.169,-16.31,-1.5207,-1.767761472,4.169207861,154,,,,,0,0.090909091,0,0,0,0,,,0.181818182,0.181818182,0.181818182,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
32,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNi,AC+A,SS+IM,2FCC+B2,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,369.8,,,1630,34,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
70,Al-Co-Cu-Fe-Ni,Al21.4Co23.5Cu7.8Fe25.1Ni22.2,AC+A,SS+IM,2FCC+B2,-0.337,-32.52,-9.3796,-1.550327461,5.867370375,,,,,,0,0.214,0,0,0,0,,,0.235,0,0.078,0,,0.251,,0,0,0,,0,0,0,0,0,0,0,0.222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
70,Co-Cr-Fe-Ni,Co25.3Cr25.5Fe25.3Ni23.9,AC+A,SS,FCC,-0.052,-5.02,-3.7365,-1.385963205,0.303940949,,,,,,0,0,0,0,0,0,,,0.253,0.255,0,0,,0.253,,0,0,0,,0,0,0,0,0,0,0,0.239,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
70,Co-Cu-Fe-Ni,Co26.5Cu23.2Fe24.9Ni25.4,AC+A,SS,2FCC,-0.053,-5.11,4.6524,-1.38515513,1.111465471,,,,,,0,0,0,0,0,0,,,0.265,0,0.232,0,,0.249,,0,0,0,,0,0,0,0,0,0,0,0.254,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
70,Al-Cr-Fe-Ni,Al28.5Cr27.3Fe24.9Ni19.3,AC+A,SS+IM,BCC+B2,-0.334,-32.23,-13.2068,-1.375865085,6.490304507,,,,,,0,0.285,0,0,0,0,,,0,0.273,0,0,,0.249,,0,0,0,,0,0,0,0,0,0,0,0.193,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
70,Co-Fe-Ni,Co32.9Fe34Ni33.1,AC+A,SS,FCC,-0.071,-6.85,-1.3478,-1.098509587,0.328204789,,,,,,0,0,0,0,0,0,,,0.329,0,0,0,,0.34,,0,0,0,,0,0,0,0,0,0,0,0.331,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
70,Cr-Fe-Ni,Cr37Fe28.9Ni34.1,AC+A,SS,FCC+BCC,-0.045,-4.34,-4.7489,-1.093489929,0.259421937,,,,,,0,0,0,0,0,0,,,0,0.37,0,0,,0.289,,0,0,0,,0,0,0,0,0,0,0,0.341,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
86,Al-Cr-Nb-Ti-V,Al0.5CrNbTi2V0.5,AC+A,SS+IM,BCC+Laves,-0.172,-16.6,-10.96,-1.470808476,6.018491588,,,,,,0,0.1,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.4,0,0.1,0,0,,0,0
87,Al-Cr-Nb-Ti-V,AlCrNbTiV,AC+A,SS+IM,BCC+Laves,-0.235,-22.67,-14.56,-1.609437912,5.90234915,,,1550,1570,0.4,0,0.2,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0.2,0,0,,0,0
87,Al-Cr-Nb-Ti-V,AlCr1.5NbTiV,AC+A,SS+IM,BCC+Laves,-0.221,-21.32,-13.7521,-1.594166699,6.288154515,,,1700,1700,0,0,0.181818182,0,0,0,0,,,0,0.272727273,0,0,,0,,0,0,0,,0,0,0,0,0,0.181818182,0,0,0,,0,0,0,0,0,0,,0,0,0.181818182,0,0.181818182,0,0,,0,0
87,Al-Cr-Nb-Ti-V,AlCr0.5NbTiV,AC+A,SS,BCC,-0.242,-23.35,-15.4074,-1.58109375,5.232513176,,,1300,1430,0.8,0,0.222222222,0,0,0,0,,,0,0.111111111,0,0,,0,,0,0,0,,0,0,0,0,0,0.222222222,0,0,0,,0,0,0,0,0,0,,0,0,0.222222222,0,0.222222222,0,0,,0,0
87,Al-Nb-Ti-V,AlNbTiV,AC+A,SS,BCC,-0.251,-24.22,-16.25,-1.386294361,3.94703996,,,1000,1280,5.2,0,0.25,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0.25,0,0,0,,0,0,0,0,0,0,,0,0,0.25,0,0.25,0,0,,0,0
94,Al-Cr-Mo-Nb-Ti,AlCrMoNbTi,AC+A,SS,BCC,-0.252,-24.31,-13.6,-1.609437912,5.494041973,,,,,,0,0.2,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
94,Al-Cr-Mo-Ti,AlCrMoTi,AC+A,SS,BCC,-0.265,-25.57,-14,-1.386294361,5.949713198,,,,,,0,0.25,0,0,0,0,,,0,0.25,0,0,,0,,0,0,0,,0,0,0,0,0.25,0,0,0,0,,0,0,0,0,0,0,,0,0,0.25,0,0,0,0,,0,0
94,Al-Mo-Nb-Ti,AlMoNbTi,AC+A,SS,BCC,-0.312,-30.1,-15.25,-1.386294361,2.543504212,,,,,,0,0.25,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.25,0.25,0,0,0,,0,0,0,0,0,0,,0,0,0.25,0,0,0,0,,0,0
98,Al-Nb-Ti-V,AlNbTiV,AC+A,SS,BCC,-0.251,-24.22,-16.25,-1.386294361,3.94703996,,,1020,1318,5,0,0.25,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0.25,0,0,0,,0,0,0,0,0,0,,0,0,0.25,0,0.25,0,0,,0,0
99,Al-Nb-Ti-V-Zr,AlNbTiVZr,AC+A,IM,B2+Al3Zr5+Laves,-0.238,-22.96,-17.44,-1.609437912,6.34742231,,,1500,1675,3,0,0.2,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0.2,0,0,,0,0.2
99,Al-Nb-Ti-V-Zr,AlNbTiVZr1.5,AC+A,IM,B2+Al3Zr5+Laves,-0.223,-21.52,-17.3223,-1.594166699,6.72027796,,,1535,1550,0.4,0,0.181818182,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0.181818182,0,0,0,,0,0,0,0,0,0,,0,0,0.181818182,0,0.181818182,0,0,,0,0.272727273
99,Al-Nb-Ti-V-Zr,AlNbTiVZr0.5,AC+A,IM,B2+Al3Zr5+Laves,-0.253,-24.41,-17.1852,-1.58109375,5.607337231,,,1485,,50,0,0.222222222,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0.222222222,0,0,0,,0,0,0,0,0,0,,0,0,0.222222222,0,0.222222222,0,0,,0,0.111111111
99,Al-Nb-Ti-V-Zr,AlNbTiVZr0.25,AC+A,IM,B2+Al3Zr5,-0.257,-24.8,-16.8304,-1.52846571,4.966561777,,,1360,1480,9.3,0,0.235294118,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0.235294118,0,0,0,,0,0,0,0,0,0,,0,0,0.235294118,0,0.235294118,0,0,,0,0.058823529
99,Al-Nb-Ti-V-Zr,AlNbTiVZr0.1,AC+A,IM,B2+Al3Zr5,-0.254,-24.51,-16.514,-1.467147586,4.420373774,,,1290,1395,3.7,0,0.243902439,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0.243902439,0,0,0,,0,0,0,0,0,0,,0,0,0.243902439,0,0.243902439,0,0,,0,0.024390244
99,Al-Nb-Ti-V,AlNbTiV,AC+A,IM,B2,-0.251,-24.22,-16.25,-1.386294361,3.94703996,,,1000,1280,6,0,0.25,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0.25,0,0,0,,0,0,0,0,0,0,,0,0,0.25,0,0.25,0,0,,0,0
133,Cr-Cu-Fe-Ni,CrCuFeNi,AC+A,SS,2FCC,-0.034,-3.28,3.0095,-1.375811863,1.049504468,,,,,,0,0,0,0,0,0,,,0,0.27027027,0.189189189,0,,0.27027027,,0,0,0,,0,0,0,0,0,0,0,0.27027027,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
133,Cr-Fe-Ni,CrFeNi,AC+A,SS,FCC,-0.046,-4.44,-4.4444,-1.098612289,0.264975775,,,,,,0,0,0,0,0,0,,,0,0.333333333,0,0,,0.333333333,,0,0,0,,0,0,0,0,0,0,0,0.333333333,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
138,Mo-Nb-Ta-V-W,MoNbTaVW,AC+A,SS,BCC,-0.112,-10.81,-4.64,-1.609437912,3.14801812,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0.2,0,0,0,0.2,0.2,0,,0,0
138,Mo-Nb-Ta-W,MoNbTaW,AC+A,SS,BCC,-0.117,-11.29,-6.5,-1.386294361,2.310461902,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.25,0.25,0,0,0,,0,0,0,0,0,0,,0.25,0,0,0,0,0.25,0,,0,0
139,Hf-Nb-Ta-Ti-Zr,HfNbTaTiZr,AC+A,SS,BCC,-0.009,-0.87,2.72,-1.609437912,4.99441746,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0.2,0,0.2,0,0,0,0,,0,0.2
148,Hf-Mo-Nb-Ti-Zr,HfMoNbTiZr,AC+A,SS,BCC,-0.06,-5.79,-1.6,-1.609437912,6.097271121,,,1575,1640,9.08,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.2,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0.2
151,Hf-Nb-Si-Ti-V-Zr,HfNbSi0.5TiVZr,AC+A,SS+IM,BCC+Laves+IM,-0.221,-21.32,-21.7521,-1.767761472,9.423493542,496,,1483,1611,9.5,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.181818182,,0,0,0,0,0,0.181818182,0,0,0,,0,0,0,0.090909091,0,0,,0,0,0.181818182,0,0.181818182,0,0,,0,0.181818182
169,Mo-Nb-Ta-Ti-Zr,MoNbTaTiZr,AC+A,SS,2BCC,-0.084,-8.1,-1.76,-1.609437912,5.462505288,,,1100,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0.2,0,0.2,0,0,0,0,,0,0.2
170,Mo-Nb-Ti-V-Zr,Mo0.7NbTiV0.3Zr,AC+A,SS+IM,2BCC+C15,-0.053,-5.11,-1.825,-1.539010437,6.331916559,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.175,0.25,0,0,0,,0,0,0,0,0,0,,0,0,0.25,0,0.075,0,0,,0,0.25
170,Mo-Nb-Ti-V-Zr,Mo0.3NbTiV0.3Zr,AC+A,SS,BCC,-0.031,-2.99,-0.2778,-1.48159598,6.200685176,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.083333333,0.277777778,0,0,0,,0,0,0,0,0,0,,0,0,0.277777778,0,0.083333333,0,0,,0,0.277777778
166,Mo-Nb-Ta-Ti-V-W,MoNbTaTiVW,AC+A@1200@1D,SS,BCC,-0.104,-10.03,-4.2222,-1.791759469,3.575640761,522.3,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.166666667,0.166666667,0,0,0,,0,0,0,0,0,0,,0.166666667,0,0.166666667,0,0.166666667,0.166666667,0,,0,0
166,Mo-Nb-Ta-Ti-W,MoNbTaTiW,AC+A@1200@1D,SS,BCC,-0.106,-10.23,-5.28,-1.609437912,2.750578509,510.9,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0.2,0,0.2,0,0,0.2,0,,0,0
159,Hf-Nb-Ti-Zr,HfNbTiZr,AC+A@1300@6h,SS,BCC,-0.011,-1.06,2.5,-1.386294361,4.872386594,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.25,,0,0,0,0,0,0.25,0,0,0,,0,0,0,0,0,0,,0,0,0.25,0,0,0,0,,0,0.25
173,Mo-Pd-Rh-Ru,MoPdRhRu,AC+A@1700@20h,SS,HCP,-0.115,-11.1,-8.75,-1.386294361,1.077361502,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.25,0,0,0,0.25,,0.25,0.25,0,0,0,0,,0,0,0,0,0,0,0,,0,0
173,Mo-Rh-Ru,MoRhRu,AC+A@1700@20h,SS,HCP,-0.146,-14.09,-12.4444,-1.098612289,0.780799258,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.333333333,0,0,0,0,,0.333333333,0.333333333,0,0,0,0,,0,0,0,0,0,0,0,,0,0
158,Hf-Nb-Ta-Zr,HfNbTaZr,AC+A@1800@1d,SS,BCC,0,0,3.5,-1.386294361,5.36321632,522,,2310,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.25,,0,0,0,0,0,0.25,0,0,0,,0,0,0,0,0,0,,0.25,0,0,0,0,0,0,,0,0.25
